score,gross,genre,votes
5.8,7032782,Comedy,8200
6.7,9759200,Comedy,36000
5.8,21440752,Comedy,10000
4.7,17917287,Action,19000
6.9,3011195,Biography,20000
5.6,57400547,Action,25000
7,34327391,Action,22000
5.1,9336886,Horror,20000
6.6,502313,Comedy,1900
7.6,1548120,Comedy,23000
6,22540359,Crime,13000
6,1094668,Crime,9400
6.9,409144,Drama,10000
5.8,22611954,Action,36000
5.4,107874,Comedy,2700
7.1,292040,Comedy,5900
6.2,10082005,Comedy,7100
6.2,3692836,Drama,11000
6.2,269300,Drama,8800
5.4,20351264,Action,19000
6.2,100688705,Drama,14000
5.7,22754725,Crime,18000
6.7,14702438,Comedy,18000
6,32772492,Adventure,14000
5.5,4619014,Comedy,13000
6.7,13323144,Drama,10000
7.6,198126,Comedy,7000
5.6,48102795,Comedy,11000
6.8,5200601,Drama,9200
4.9,2420162,Comedy,3800
6.8,656747,Comedy,9000
6.6,21890845,Action,20000
5.8,1060264,Horror,6200
5.4,9871065,Adventure,12000
5,3325651,Comedy,4600
7,2099677,Comedy,4900
6.1,8797839,Crime,8500
7,285112,Comedy,7500
6.2,17380126,Crime,17000
5.4,926954,Drama,2300
5.7,35599803,Comedy,4600
6.4,329211,Drama,3600
6.3,34861807,Comedy,25000
7.1,375757,Biography,3500
5.4,7138523,Comedy,3700
6.1,27315527,Drama,8000
5,5656388,Comedy,7700
2.5,2409225,Action,9000
7,10125417,Comedy,3400
5.9,49620,Comedy,4900
5.3,26491793,Comedy,10000
5.2,31387164,Comedy,9300
5.4,3124440,Comedy,11000
6.7,2372744,Drama,13000
5.2,15094530,Adventure,5500
6.2,20340204,Drama,20000
6.6,9889670,Crime,6900
5.5,8008255,Comedy,8500
7.2,588621,Comedy,5700
5.8,12379402,Drama,14000
6.5,22313201,Adventure,14000
5.8,37956793,Comedy,22000
5.8,5009305,Drama,5100
6.6,,Drama,1200
6.6,1875527,Biography,6400
6.2,21508,Crime,4200
5.5,8620678,Animation,5700
5.2,4939939,Comedy,5900
5.9,12767815,Comedy,4300
5.6,8315693,Comedy,6900
6,32212,Comedy,7400
5.2,10658278,Comedy,5500
4.2,2491989,Adventure,6500
6.6,1227324,Crime,8400
6.9,2654308,Comedy,8300
5.5,21302121,Comedy,13000
6.8,10580,Comedy,5300
6.7,712095,Comedy,4300
5.8,11829959,Adventure,5200
6.5,3486957,Drama,4100
6.1,12844057,Comedy,7800
6.4,1007822,Drama,3100
6,25372294,Biography,8300
6.4,2021348,Biography,7000
6.3,1356828,Crime,4500
3.8,12825141,Comedy,4800
5.4,17193231,Action,8700
6.2,195170,Biography,1700
6,2821671,Drama,5000
4.8,684351,Action,2900
3.9,1383553,Comedy,833
5.7,5939449,Drama,4000
6.7,660313,Comedy,3600
5.3,9255027,Comedy,9600
2.7,4422380,Comedy,8200
7.8,109423648,Drama,361000
7.9,43101594,Drama,246000
7.8,2201647264,Drama,1100000
7.7,263920180,Action,444000
7,67683989,Adventure,227000
6.9,1071255,Drama,54000
8.3,225933435,Drama,887000
7.2,121214377,Action,276000
7.5,152944660,Drama,342000
6.9,224012234,Action,282000
7.5,39673807,Crime,325000
8.2,126216940,Crime,544000
8.6,230098753,Comedy,642000
7.5,171120329,Drama,260000
7.3,589390539,Action,529000
4.5,79082515,Action,109000
6.5,315156409,Action,185000
3.8,238235719,Action,238000
6.7,26673829,Horror,164000
7.3,252712101,Animation,212000
6,178127760,Action,85000
6.6,618638999,Action,388000
8.4,169785704,Animation,357000
6.2,172363301,Horror,161000
7.2,245676146,Action,357000
7.7,314178011,Comedy,282000
7.8,12532777,Drama,287000
7.2,45916769,Crime,68000
5.7,125586134,Horror,136000
6.2,161376069,Action,234000
7.2,565727,Drama,218000
6.9,302710615,Comedy,289000
7.7,124909762,Biography,287000
5.5,174463257,Action,73000
7.2,139804348,Animation,115000
6.1,29481428,Comedy,34000
6.6,25105255,Crime,37000
5.7,23712993,Comedy,27000
8,563130,Animation,63000
6.9,43312294,Action,70000
6.3,299288605,Comedy,134000
4.8,136885767,Action,99000
6.5,333011068,Action,185000
3.9,164508066,Action,76000
6.2,118063304,Action,64000
7.6,3703548,Mystery,134000
7.2,257938649,Comedy,101000
5.2,87840042,Action,65000
6.2,29235353,Comedy,43000
7.1,131457682,Adventure,134000
6.9,44862187,Crime,89000
6.7,116799,Comedy,33000
6.4,63856929,Comedy,40000
6.9,2158775,Biography,15000
7.2,12021272,Comedy,134000
6.7,6682098,Crime,50000
6.7,136982834,Action,96000
6.9,50159144,Crime,51000
6,48169156,Action,75000
6.4,159330280,Action,109000
6.6,60527873,Crime,68000
6,36400360,Comedy,46000
6.2,140807547,Action,62000
7.3,44229441,Biography,73000
6.1,17626234,Action,70000
6,25480803,Horror,47000
6.4,9381260,Comedy,24000
7.3,28084357,Action,90000
3.7,51376861,Action,51000
3.5,29342592,Comedy,34000
6.8,35281794,Biography,26000
7.7,585773,Drama,25000
5.9,22619589,Adventure,20000
6,110463140,Action,55000
5.5,122823468,Action,73000
6.6,537948,Comedy,4800
6,294064,Drama,2300
6.5,122417389,Comedy,53000
6.4,5936344,Drama,12000
7.7,377967,Drama,65000
5.6,31480418,Action,40000
6.1,25804707,Action,29000
5.3,177977226,Comedy,86000
6.1,602302,Comedy,35000
7.4,8038061,Drama,54000
7,43700855,Comedy,7400
8.3,933933,Drama,68000
4.8,11438337,Action,32000
5.8,33956608,Horror,26000
5.1,26570463,Comedy,24000
6.5,251212670,Adventure,100000
7.1,64256513,Comedy,80000
7.8,10923,Drama,26000
6.7,50068310,Action,52000
5.8,15738769,Fantasy,21000
5.2,59927618,Comedy,23000
4.7,7338279,Comedy,5000
6.9,41230799,Biography,35000
7,16534578,Drama,20000
5.5,44332015,Comedy,19000
6.2,48407611,Action,28000
7.5,3263585,Drama,33000
5.9,15448043,Comedy,9200
6.4,6492660,Crime,13000
6.4,7342923,Action,7000
6.7,44480039,Action,45000
2.9,1710972,Action,12000
7.3,14842388,Drama,9100
7,5684789,Biography,27000
7.4,,Crime,12000
7.4,1785901,Drama,29000
5.1,16228448,Action,17000
5.3,23144499,Comedy,17000
6.4,5881367,Comedy,20000
5.8,32748995,Comedy,10000
7.7,877862,Comedy,15000
3.7,9615840,Action,8300
7.2,13130349,Action,7700
6.1,34673095,Comedy,24000
5.5,32000301,Action,26000
6.3,22459274,Crime,17000
7,6330054,Drama,16000
7.4,12782749,Drama,4300
6.1,7936780,Drama,5200
6.5,194201,Comedy,8400
6.3,23499102,Crime,11000
5.4,14515490,Action,13000
6.7,3736,Comedy,10000
6.6,13717039,Comedy,31000
5.5,11486880,Comedy,8800
6.9,1740156,Comedy,27000
6.1,1568258,Crime,5700
7.2,496059,Drama,7900
6.7,5727130,Drama,23000
7.2,9229808,Biography,14000
7.4,10686841,Comedy,43000
6.4,4366722,Comedy,35000
7.8,500000,Crime,29000
7.3,227569,Crime,14000
5.4,20050376,Comedy,8400
6.2,1179002,Drama,19000
6,125397,Fantasy,9900
4.9,6112613,Action,7900
7.2,9593903,Drama,22000
5,3600616,Comedy,8100
7.1,13692848,Drama,11000
4.7,6537036,Action,3000
6.9,5571205,Comedy,15000
6.5,14059077,Drama,5600
7.2,19868354,Drama,14000
6.7,228455,Comedy,2500
6.2,18814720,Action,26000
4.7,18301610,Action,4200
6.3,858553,Drama,5600
7,9161691,Drama,6800
6.8,589304,Biography,7000
6.9,3566637,Animation,7200
4.9,11538235,Action,11000
5.8,2642983,Drama,6600
6.8,2007100,Drama,5200
5.7,309,Comedy,5800
4,21437192,Adventure,15000
5.3,28598376,Comedy,15000
7.5,106404,Drama,7700
5.5,2057193,Comedy,6900
4.8,3446539,Adventure,9500
7.9,5710,Action,28000
6.6,626057,Comedy,7700
5.9,7281450,Drama,8000
6.8,127923,Comedy,5700
5.2,10925060,Comedy,4000
5.4,8345056,Comedy,5200
5.7,113069,Comedy,1800
5.3,7029025,Adventure,2600
2.7,71145,Comedy,3600
5.6,46362,Biography,2100
6.1,30716901,Comedy,8200
4.8,19745922,Comedy,9600
6.5,5906773,Action,8200
5.6,11838218,Action,5700
5.4,3602884,Adventure,9900
5.7,14772788,Comedy,5600
7.2,785482,Drama,4200
5.2,1935539,Action,3400
6,83488,Comedy,3900
6.9,332597,Action,9000
6.2,9090,Comedy,2900
6.8,334319,Drama,7100
6.8,397020,Drama,3300
5.6,4166918,Crime,7300
7.2,2804473,Comedy,13000
5.1,13330,Comedy,1900
5.4,14009368,Comedy,8700
6.1,40158,Drama,1700
6.4,301796,Comedy,2000
4.6,4529843,Action,6500
6.6,1897404,Drama,6500
6.4,2372903,Crime,14000
5.8,14598571,Comedy,6000
6.5,3392080,Comedy,5400
8.1,46748721,Comedy,754000
8.6,482349603,Drama,1300000
8.5,23875127,Drama,1100000
8.2,3753929,Action,547000
8.1,264118201,Comedy,972000
6.7,553709788,Action,403000
7.3,22912409,Crime,144000
6.6,92108659,Adventure,125000
6.5,30166293,Crime,112000
7.1,131183530,Action,252000
6.9,123306987,Comedy,139000
7.2,142940100,Drama,223000
7,244721064,Action,247000
7.6,10680275,Adventure,266000
6.2,349464664,Action,168000
7.1,369884651,Comedy,297000
6.5,40283321,Horror,114000
7.2,363258859,Animation,273000
7,77745966,Comedy,88000
7.6,304320254,Animation,265000
6.3,46733235,Comedy,75000
7.6,98126565,Drama,177000
7.5,49805462,Comedy,123000
6.7,250821495,Comedy,200000
7,55382927,Drama,104000
7.7,17196103,Comedy,174000
6.8,250288523,Action,173000
6.5,128038368,Crime,81000
7.6,27200316,Fantasy,191000
7,98005666,Comedy,71000
5.4,379014294,Action,186000
7.1,289317794,Comedy,217000
6.5,25605015,Comedy,47000
6.2,54682547,Action,93000
6,103891409,Crime,77000
7.1,218613188,Animation,122000
6.8,159710793,Comedy,63000
6.1,185991646,Comedy,153000
6.6,40263020,Comedy,61000
6.4,112587658,Action,72000
6.5,182968902,Action,160000
7.3,250849789,Action,232000
8.1,1657778,Drama,81000
5.6,72527595,Horror,62000
7,25232289,Action,78000
7.3,41616262,Action,176000
5.2,136159423,Action,70000
5.4,50688658,Comedy,54000
7.4,3221152,Drama,173000
6.6,186883563,Drama,40000
7.7,2982011,Comedy,67000
6.8,202292902,Biography,108000
6.1,37020277,Action,101000
6.6,102367405,Action,98000
5.8,164839294,Action,74000
6.1,11203026,Action,35000
6.6,285444603,Action,156000
7.4,82150642,Biography,95000
7.3,44547681,Action,134000
5.8,16757163,Drama,32000
6,81471882,Drama,25000
6.7,11841544,Comedy,65000
7.5,2375097,Comedy,49000
4.6,37170655,Horror,46000
5.8,55041738,Horror,68000
5.6,17514980,Horror,21000
6.1,93107289,Action,70000
7.7,7267585,Crime,191000
6.7,198685114,Drama,116000
6.7,17460020,Comedy,59000
6.9,21567853,Drama,45000
6.5,171757863,Animation,149000
7.5,16316273,Crime,66000
6.1,20308772,Action,55000
7,1053788,Drama,34000
7.5,48482,Crime,89000
7.4,6955,Crime,22000
6.8,55494066,Drama,52000
3.8,23384939,Action,41000
8.1,21057208,Drama,60000
4.7,40002112,Horror,70000
6.4,116672912,Action,70000
7.6,,Comedy,50000
6,14594226,Action,53000
6.2,30331165,Comedy,58000
6.4,12461773,Biography,3900
7,189176423,Drama,103000
6.5,7027290,Comedy,58000
6.6,146125,Action,7000
6.1,,Romance,2000
7.4,299569,Comedy,26000
6.2,19204929,Action,28000
7,,Action,78000
7.1,7120568,Crime,20000
6.8,29202884,Comedy,25000
6.4,10023282,Comedy,24000
6.7,8863193,Crime,37000
5.4,294456605,Comedy,93000
4.4,19221939,Action,28000
6.3,5078660,Comedy,25000
6.3,9898412,Comedy,46000
6,29967750,Comedy,7000
6.7,3020601,Comedy,12000
6.1,27007143,Action,29000
4.9,14051384,Action,32000
7.4,6451628,Biography,30000
7.6,10019109,Drama,32000
5.7,50632037,Action,28000
6,46905889,Comedy,19000
6.2,15055091,Crime,11000
6.3,163644662,Animation,41000
6.2,9639390,Crime,10000
7.4,14096321,Crime,39000
7.4,55257450,Comedy,26000
5.8,69131860,Adventure,32000
7.9,107178,Drama,11000
6.7,52090187,Comedy,28000
6.3,22510798,Animation,16000
7.5,219331,Comedy,50000
5.9,19870567,Action,33000
6.7,913834,Comedy,6700
7.3,2652246,Comedy,13000
6.1,9623329,Action,24000
5.1,21521,Drama,4700
6.9,18253415,Comedy,21000
6.8,,Comedy,30000
7.2,3121,Action,18000
8.1,351447,Comedy,52000
5.9,15923122,Drama,6000
5.4,34562556,Comedy,34000
5.5,13583690,Drama,11000
5.7,39278722,Comedy,7100
5.8,6136856,Adventure,16000
4.7,3572443,Comedy,7200
6.6,1960216,Drama,9900
6.6,56709981,Drama,28000
7,3970078,Comedy,19000
5.9,140894675,Animation,18000
5.9,23261485,Comedy,6400
6,15064946,Comedy,14000
6.1,12874899,Comedy,14000
5.4,12951088,Action,8600
7.2,4553271,Biography,16000
6.1,10452012,Action,11000
8,5971073,Drama,37000
6.4,2281761,Comedy,14000
7.2,777423,Biography,6700
5.9,282175,Comedy,3900
6.9,8341087,Drama,14000
5.6,19889299,Comedy,15000
6.1,13806137,Action,16000
6.1,1672,Crime,2900
6.1,1263279,Adventure,6400
5.4,5624282,Horror,20000
7.2,6745362,Comedy,9900
6,22852487,Drama,7200
3,375805,Action,11000
7.7,357549,Drama,18000
7,26616840,Drama,12000
4.8,8165212,Action,3800
6.6,5502773,Comedy,12000
6.1,5878911,Crime,7600
5.1,713239,Horror,6700
7.7,4071548,Comedy,38000
6.5,26875268,Adventure,15000
7.6,801985,Drama,11000
3.2,12218638,Adventure,3200
6.2,1171001,Biography,7100
4.1,4356216,Comedy,2700
5.7,1677131,Crime,11000
7.3,14328,Drama,11000
7,4611784,Comedy,16000
6.5,18912328,Adventure,9400
6.6,25824,Animation,3600
6.9,2048740,Drama,4700
6.6,1794086,Comedy,11000
4.9,10319915,Action,14000
5.5,12214338,Comedy,9600
6.8,871759,Comedy,6000
5,8072007,Comedy,6600
3.2,9257103,Comedy,4900
7.3,1214198,Biography,8300
6.3,,Comedy,7400
6.5,1036818,Crime,8400
5.6,4106588,Comedy,4800
6.2,4390,Drama,2900
5.8,123104,Comedy,2700
7,524864,Comedy,7800
6.3,238497,Drama,1900
6.3,895788,Crime,2100
6.3,104255,Drama,506
4.9,12069719,Comedy,19000
6.3,4714658,Comedy,7800
6.9,2087471,Comedy,14000
5,7571115,Comedy,5300
4.7,11710,Crime,2500
5.8,77910,Comedy,4500
5.9,1808004,Comedy,9800
5.1,10493366,Comedy,8200
7,,Drama,534
8.7,466364845,Action,1700000
8.8,101209702,Drama,1900000
7.4,128799509,Crime,189000
7.4,162242684,Drama,313000
7,415933406,Action,401000
7,235483004,Comedy,385000
8.6,286801374,Crime,1200000
8.3,356296601,Drama,1100000
6.5,1027082707,Action,748000
7.3,53478579,Comedy,309000
8.1,672806292,Drama,930000
6.6,312016928,Action,221000
7.7,10828256,Comedy,248000
7.3,90683916,Adventure,155000
7.1,363889678,Comedy,286000
6.8,76347426,Drama,183000
6.5,248639099,Horror,239000
7.2,10410044,Drama,147000
8,48451803,Drama,295000
7.3,48350205,Biography,169000
5.9,300135367,Adventure,128000
5.9,164648142,Action,127000
7.8,30471,Action,230000
6.5,54294169,Comedy,43000
5.9,103166989,Comedy,86000
7.3,206071502,Fantasy,338000
5.7,56870414,Action,56000
7.9,497375381,Animation,540000
7.3,31429330,Adventure,210000
7.3,448191819,Animation,210000
7.2,14902041,Comedy,92000
7.7,23106667,Comedy,319000
8,23180087,Animation,177000
6.4,361832400,Action,191000
5.3,1585642,Drama,10000
6.1,33461011,Action,64000
4.9,222104681,Action,155000
6.4,234801895,Comedy,205000
6.7,58401898,Mystery,172000
6.5,177841558,Crime,78000
7.8,60289912,Biography,163000
5.7,92938755,Comedy,72000
6.6,61698899,Action,119000
6.8,73475268,Comedy,47000
5.8,211989043,Action,107000
6.9,124305181,Crime,89000
6.6,10571408,Comedy,34000
7.5,11540607,Biography,94000
6.5,96618699,Crime,127000
5.6,42593455,Crime,54000
6.7,2595216,Comedy,29000
6.1,84565230,Comedy,85000
5.6,3117085,Comedy,25000
6.7,151493655,Crime,159000
6.9,100230832,Drama,114000
6.6,4750660,Drama,8100
6.7,19288130,Crime,37000
7.4,88545092,Drama,95000
7.8,34698753,Biography,85000
5,177311151,Fantasy,73000
6.8,2856712,Horror,96000
6.6,46112640,Drama,33000
6.8,16797191,Drama,65000
7.1,107752036,Action,163000
7.2,28451622,Comedy,68000
7.1,161626121,Action,133000
7.7,83137603,Animation,195000
8,6416569,Biography,84000
6.2,4152230,Comedy,41000
6.4,98625775,Comedy,68000
6.9,4217115,Comedy,36000
6.4,149705852,Crime,55000
6.4,66976317,Adventure,65000
7.4,47434430,Biography,126000
7.5,217244,Drama,9200
7,2062405,Adventure,38000
6.3,212404396,Action,110000
7.1,4775847,Comedy,23000
7,21142914,Horror,77000
5.8,,Drama,4600
7.5,9380473,Action,86000
5.3,8951935,Comedy,20000
6.9,87423861,Comedy,112000
5.6,309460292,Comedy,95000
7.1,18564088,Mystery,69000
4.2,134403112,Action,46000
7.2,41067311,Action,83000
7.6,73956241,Biography,93000
7.9,67952969,Drama,91000
5.8,22593409,Comedy,19000
6.3,117758500,Action,77000
7,3325736,Crime,31000
6.2,118880016,Drama,37000
6.2,89446268,Horror,66000
6.4,16071990,Comedy,25000
6.5,27807627,Comedy,12000
6.7,176885658,Comedy,148000
7.1,104257,Comedy,24000
6.5,10115013,Drama,22000
5.9,1765545,Comedy,14000
5,30657854,Action,27000
5.1,30636478,Comedy,18000
6.8,34573780,Comedy,9700
6.2,6262878,Comedy,19000
7.3,254441,Drama,9800
6.6,16649768,Crime,33000
7.1,2259680,Drama,20000
5.4,93900680,Comedy,33000
6.1,2015406,Comedy,8000
4.9,752122,Drama,5300
7.3,13042112,Biography,21000
4.2,10667893,Action,28000
6.7,113996937,Drama,36000
6.9,,Drama,4300
7.1,10827816,Drama,22000
6.7,8891623,Comedy,26000
2.7,36450736,Comedy,26000
5.1,36850101,Comedy,13000
7.4,,Drama,9500
6.2,23631929,Comedy,17000
6.7,635096,Drama,13000
6,6852450,Comedy,15000
6.1,35242897,Comedy,42000
7.5,7918035,Drama,13000
5.2,74608570,Drama,20000
5.9,54264342,Comedy,36000
6,1632567,Adventure,40000
7.2,90874570,Animation,36000
4.7,17762705,Horror,16000
5.4,19598588,Drama,54000
6.3,22323612,Adventure,18000
7.5,259510,Drama,9600
5,17589705,Drama,15000
7,25059640,Comedy,8700
6.5,4488529,Comedy,18000
5.8,2924635,Comedy,5000
6,8408835,Comedy,29000
5.8,11683047,Adventure,3100
5.5,12017369,Drama,13000
7.4,6208548,Biography,12000
6.6,34105207,Drama,32000
3.9,9974410,Comedy,10000
6.4,28121100,Drama,13000
6.4,7302522,Comedy,8600
7.8,461259,Drama,19000
5.3,4398989,Comedy,13000
6.1,12924063,Action,7900
6,58900031,Comedy,22000
6.9,4177818,Comedy,17000
6.1,133949270,Animation,21000
7.2,4525794,Comedy,33000
3.9,10155690,Horror,9900
6,22365133,Drama,13000
6.8,18542974,Comedy,15000
4.4,5453,Comedy,1600
6.9,14401563,Comedy,12000
5.2,4197729,Crime,5500
6.9,10920544,Comedy,13000
6.8,92442,Comedy,6900
6.1,10570375,Comedy,19000
6.8,206128,Drama,7600
7.4,94591,Animation,16000
6.8,4555459,Comedy,8900
4.3,11578059,Action,16000
6.1,24493601,Action,18000
6.8,23049593,Drama,14000
6.8,14936407,Drama,12000
5.5,9177355,Comedy,4200
5.1,36911617,Comedy,17000
6.3,14011454,Crime,6000
4.9,5541431,Crime,5600
6.2,2005840,Comedy,6700
5.1,6552255,Comedy,6200
7.8,646532,Romance,7400
4.3,13263993,Action,8800
6.1,27816,Crime,7400
5.5,8678812,Comedy,12000
6.5,4956401,Drama,15000
6.8,2986932,Drama,8900
6.4,474900,Action,9700
4.6,178278,Comedy,7600
7.3,3957934,Drama,7500
7,3736868,Comedy,6500
8.2,2777552,Drama,16000
7.5,293092,Drama,13000
7.2,2087228,Comedy,8400
7.6,19478,Comedy,5500
7.1,401299,Drama,5300
5.4,164022,Drama,3100
7.2,927107,Biography,6200
5.5,28544120,Comedy,13000
6.6,570708,Drama,4100
6.1,370668,Crime,6400
6.2,,Comedy,4900
5.8,437568,Comedy,3900
4.5,11993021,Animation,3700
6.9,1302067,Drama,6900
6.3,1955933,Comedy,9600
7.5,,Comedy,13000
6.7,60279,Crime,2600
7.9,47386287,Adventure,260000
7.6,34266564,Comedy,514000
8.5,465380802,Action,1400000
8.3,83557872,Comedy,800000
8.3,7390108,Drama,786000
8.4,40047078,Mystery,1200000
7.5,14493284,Comedy,94000
7.8,429632142,Adventure,542000
6.2,278019771,Comedy,238000
6.4,328718434,Action,160000
5.7,113916474,Comedy,108000
7.4,296339528,Action,582000
6.4,128884132,Action,75000
7.2,215294342,Action,260000
7.4,256271286,Biography,182000
7.3,248118121,Drama,396000
5.6,264105545,Action,179000
6.4,119754278,Comedy,161000
6.7,144056873,Adventure,228000
6,90449929,Comedy,90000
7.8,136771683,Biography,202000
6.1,546388108,Action,322000
7.7,71870729,Adventure,295000
5.9,96085477,Action,118000
7,224834564,Animation,181000
6.4,104155843,Crime,97000
6.7,112880294,Horror,236000
7.6,207515725,Crime,199000
7.3,10045677,Crime,57000
8.1,14244250,Drama,133000
6.6,291420351,Drama,120000
7.4,169661687,Animation,187000
7.8,213525736,Action,258000
6.5,237202299,Action,265000
5.5,73180723,Comedy,136000
7,330444045,Comedy,317000
7.1,53187659,Action,229000
5.8,190213455,Action,126000
6.8,2554,Drama,43000
6.3,212742720,Action,194000
7.5,47126295,Comedy,172000
2.5,29725663,Action,77000
5.6,161834276,Horror,126000
7.5,20789556,Comedy,58000
6.7,106371651,Comedy,114000
7.2,152699976,Drama,181000
7.7,109283018,Drama,129000
8.1,20908467,Drama,228000
6.6,149270999,Comedy,226000
6.6,127666415,Action,79000
6,90383208,Comedy,99000
6.9,76432727,Animation,88000
5,18062,Drama,2400
6.5,349822765,Animation,56000
6.2,363597184,Comedy,219000
8,40059672,Crime,105000
6.4,374111707,Comedy,197000
6.7,44567606,Drama,65000
6.8,124745083,Comedy,105000
5.7,110983407,Adventure,71000
6.6,50054511,Comedy,60000
6.2,59827328,Comedy,38000
6.5,1308242,Crime,23000
5.3,58292295,Comedy,101000
7,28780255,Crime,51000
6.7,40863718,Comedy,32000
7.3,68106245,Crime,103000
7.2,82343495,Biography,110000
6.1,62198945,Comedy,46000
7.2,27728118,Drama,20000
6.6,99274467,Action,122000
5.8,27965865,Adventure,9800
7.3,17989227,Biography,52000
7.2,55707411,Drama,114000
5.9,215663859,Action,60000
3.7,59468275,Comedy,22000
4.5,940944,Crime,17000
5.8,32168970,Action,38000
4.9,47053625,Action,33000
4.9,183611771,Adventure,36000
